IdCFC;Situacao;Média Aprovados;NomeFantasia;RazaoSocial;CNPJ;Endereco;Número;Bairro;Municipio;Telefone;Tipo;PessoaComDeficiencia;Recliclagem;Simulador;Média das avaliações: item Ensino;Média das avaliações: item Transparência;Média das avaliações: item Instalações;Média das avaliações: item Atendimento;Média das avaliações: item Agenda;Média das avaliações: item Preço;Média das avaliações: item Localização;Quantidade de avaliações;Nota média das avaliações
0026500122;Credenciado;58;Ae Nova Manu Ltda Me;Ae Nova Manu Ltda Me;05647241000140;Av Gaspar De Brito;200;Vila Joaniza;Sao Paulo;(011) 5565-1655;Pratico;Nao;Nao;Nao;4.6;4.1;4.3;4.7;4.6;4.4;4.6;7;4.5
0017620122;Baixada;0;Ae Nubia;Auto Moto Escola Prjp Ltda;00000000000000;Av Do Oratorio;2583;P S Lucas;Sao Paulo;(011) 2169-068;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0012130122;Credenciado;56;Ae Paizinho 5;Auto Escola Vila Nova York Ltda;50057686000125;Av Dos Nacionalistas;545;V Antonieta;Sao Paulo;(011) 2721-8595;Pratico;Nao;Nao;Sim;4.8;4.0;4.4;4.6;4.2;3.6;4.2;5;4.3
0035290122;Credenciado;57;Ae Paizinho Ii;Centro De Formacao De Condutores Nova Renascer;10829754000102;Av Dos Latinos;589;Jd S Terezinha;Sao Paulo;(011) 2721-9861;Pratico;Nao;Nao;Sim;4.6;4.8;4.9;4.9;4.6;4.7;5.0;9;4.8
0033400122;Credenciado;59;Ae Paizinho Iii;Cfc B Martins & Martins Ltda Me;09274763000103;Av Rio Das Pedras;3675;Jd Aricanduva;Sao Paulo;(011) 2253-0039;Pratico;Nao;Nao;Nao;4.7;4.0;3.7;4.7;3.0;2.7;4.7;3;3.9
0000190647;Credenciado;75;Ae Paranapua;Issamo Takaki Me;56048127000135;Av Angelo Takaki;2370;Centro;Paranapua;(017) 3648-1192;Pratico;Nao;Nao;Nao;5.0;5.0;4.5;5.0;5.0;4.5;5.0;2;4.9
0041530122;Credenciado;59;Ae Performance;Performance Centro De Formacao De Condutores Ltda;31275356000161;Av Mateo Bei;1706;Sao Mateus;Sao Paulo;(011) 2640-9969;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000100143;Bloqueado;0;Ae Petronio;Ae Petronio Sc Ltda;02370613000146;Av D Frei F C Vasconcelos;360;V Exposicao;Franca;(016) 3724-5044;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0001360143;Baixada;0;Ae Piloto;Piloto Sc Ltda;00000000000000;Av Brasil;1040;Vila Aparecida;Franca;(016) 3704-7957;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000190465;Credenciado;80;Ae Pinhal;Auto Escola Pinhal Sc Ltda;02471336000168;Avenida Oliveira Mota;88;Centro;Espirito Santo Do Pinhal;(019) 3651-2364;Teorico e pratico;Nao;Nao;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0001210143;Baixada;0;Ae Planeta;Auto Escola Planeta Sc Ltda;00000000000000;R Padre Conrado;1087;Estacao;Franca;(016) 3723-9767;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0001300143;Baixada;0;Ae Podium;Podium Sc Ltda;00000000000000;R Voluntarios Da Franca;1112;Centro;Franca;(016) 3722-7134;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0003130143;Credenciado;58;Ae Preferencia;Andrade & Goncalves Auto Escola Ltda;32710429000169;Av Dom Pedro I;1095;Jd A Petraglia;Franca;(016) 9320-1030;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0041950122;Credenciado;74;Ae Premium Pcd;Centro De Formacao De Condutores Premium Pcd Ltda;34534533000175;Av Pacaembu;1017;Pacaembu;Sao Paulo;(011) 3828-2777;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0002801081;Credenciado;74;Ae Presidente;Centro De Form De Cond Cat A-b Delmiro Araujo Ltda;30820319000124;Av Presidente Medici;2008;Mutinga;Osasco;(011) 4384-2690;Teorico e pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0033160122;Bloqueado;0;Ae Primos;Auto Escola Cidade Tiradentes Sc Ltda;02146020000362;Av Dos Sertanistas;899;Jd Santo Andre;Sao Paulo;(011) 2059-6587;Pratico;Nao;Nao;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2;5.0
0000461557;Bloqueado;100;Ae Principio;Centro De Formacao De Cond Andreoli Cfc Ab Ltda Me;18477220000176;Avenida Dos Esportes;249;Centro;Valinhos;(019) 3869-1388;Teorico e pratico;Nao;Nao;Sim;4.8;4.6;4.6;4.6;4.4;4.8;4.8;5;4.7
0000881088;Bloqueado;0;Ae Progresso Do Vale;Cfc H R Progresso Ltda Me;07129383000141;R Barao De Jacarei;511;Centro;Jacarei;(012) 3961-1389;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0001031662;Baixada;0;Ae Renascer;Ivette Aparecida Rifundini Joao Me;00000000000000;Rua Caramuru;1272;Vila Conceicao;Diadema;(011) 4057-1131;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0001450143;Baixada;0;Ae Rodrigues;Auto Escola Rodrigues Sc Ltda;00000000000000;Av Ademar Pereira De Barros;2316;J Centenario;Franca;(016) 3751-296;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0033490122;Bloqueado;0;Ae Sandreo;Cfc B Sandro Ltda Ne;08106520000195;R Geraldo Fraga Oliveira;575;Jd Sao Luiz;Sao Paulo;(011) 5851-6484;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000610143;Baixada;0;Ae Santa Cruz;Ae Santa Cruz Sc Ltda;00000000000000;Rua Couto Magalhaes;1874;Centro;Franca;(016) 3721-3437;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000640143;Bloqueado;60;Ae Santa Rita;Pereira E Pereira Sc Ltda;02388104000140;Av Brasil;980;V Aparecida;Franca;(016) 3722-2366;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;4.0;5.0;1;4.9
0033580122;Bloqueado;0;Ae Santa Tereza;Cfc Beolchi Ltda Me;08355193000105;Av Padre Arlindo Vieira;3697;Jd Imperador;Sao Paulo;(011) 3627-7000;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0001660136;Bloqueado;0;Ae Santa Terezinha;Thalles Moreira Querido-me;19435301000176;Rua Emilio Winther;641;Centro;Taubate;(012) 3411-0611;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000041473;Credenciado;70;Ae Santo Antonio;Orestes & Cia Ltda Me;48201057000185;Av Ricieri Chiquetto;248;Sto Antonio;Louveira;(019) 3848-1521;Pratico;Nao;Nao;Nao;4.8;4.6;4.6;4.6;4.4;3.9;4.8;8;4.5
0000040465;Credenciado;88;Ae Sao Carlos;Auto Escola Sao Carlos S/c Ltda;51304574000194;Rua Prefeito Lessa;27;Centro;Espirito Santo Do Pinhal;(019) 6513-650;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000072341;Credenciado;71;Ae Sao Cristovao;Cfc Classe B Sao Cristovao De B. De Campos Ltda Me;11629710000100;Av Cel Albino A Garcia;142;Centro;Bernardino De Campos;(014) 3346-2290;Teorico e pratico;Nao;Nao;Sim;5.0;5.0;2.0;5.0;5.0;4.0;5.0;1;4.4
0000130010;Credenciado;82;Ae Sao Cristovao;Centro De Formacao De Condutores Sao Cristovao Ltd;12963332000150;Rua Goncalves Dias;111;Centro;Araraquara;(016) 3397-4471;Pratico;Nao;Nao;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0000130465;Bloqueado;0;Ae Sao Jorge;Auto Escola Sao Jorge S/c Ltda;01419321000198;Rua Jose Bernardes;145;Centro;Espirito Santo Do Pinhal;(019) 6514-237;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000460108;Credenciado;58;Ae Sao Judas Tadeu;Anibal V De Menezes E Menezes Ltda - Me;49178262000130;Av Pedro Lessa;765;Estuario;Santos;(013) 3273-1858;Pratico;Nao;Nao;Sim;4.7;4.0;3.3;4.1;2.9;4.6;4.6;7;4.0
0001000535;Bloqueado;0;Ae Sao Judas Tadeu;Lucia Benedita De Siqueira Campos;00000000000000;Av Jucelino K Oliveira;4625;Jd Paulista;Sao Jose Dos Campos;(012) 3218-866;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000041368;Baixada;0;Ae Sao Lucas;Cfc B Auto Moto Escola Sao Lucas S/c Ltda;00000000000000;Av Washington Luiz;75;Centro;Cerquilho;(015) 2842-352;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0018310122;Credenciado;60;Ae Sao Luis;Centro De Formacao De Condutores Co Piloto Ltd;01947190000111;Est Itapecerica;4565;Capao Redondo;Sao Paulo;(011) 5510-9407;Pratico;Nao;Nao;Sim;4.0;3.6;4.1;4.1;3.4;4.0;4.5;22;4.0
0033220122;Credenciado;59;Ae Sapopemba;Wbr Auto Escola Ltda;09195746000172;Av Sapopemba;11707;Jd Sapopemba;Sao Paulo;(011) 4562-7776;Pratico;Nao;Nao;Sim;4.4;4.2;4.1;4.3;3.8;3.9;4.6;30;4.2
0001001669;Bloqueado;75;Ae Snoopy;Centro De Formacao De Condutores Fr Ltda Me;07330221000177;Av Inocencio Serafico;1679;Vl Silviania;Carapicuiba;(011) 4184-5636;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0034240122;Credenciado;66;Ae Sucesso;Cfc Vila Progresso Ltda;08651996000107;Rua Cardon;808;Vl Progresso;Sao Paulo;(011) 2051-8380;Pratico;Nao;Nao;Nao;4.8;4.7;4.7;4.8;4.5;4.0;4.8;6;4.6
0000070465;Credenciado;82;Ae Tiradentes;Auto Escola Tiradentes S/c Ltda;51304103000186;Rua Barao De Mota Paes;261;Centro;Espirito Santo Do Pinhal;(019) 3651-6085;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000401557;Baixada;0;Ae Universo Unid Ii;Centro De F De Condutores Universo Ltda Me Filial;02224922000299;Rua Joao Previtalle Lt 24 Qd B;1;Jdm Samambaia;Valinhos;(019) 3869-8161;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0040720122;Credenciado;70;Ae Valo Velho;Autoescola Valo Velho Ltda;26211142000191;Rua Luar Do Sertao;2056;Chac Sta Maria;Sao Paulo;(011) 5871-9444;Teorico e pratico;Nao;Nao;Nao;5.0;5.0;5.0;4.7;5.0;5.0;5.0;3;5.0
0000101193;Bloqueado;100;Ae Venancio & Santos;Cfc Venancio & Santos Sc Ltda;04226748000168;Rua Rubens Pupo;163;Centro;Vera Cruz;(014) 4621-991;Teorico;Nao;Sim;Nao;--;--;--;--;--;--;--;0;--
0002500535;Credenciado;62;Ae Via Norte;Cfc Ab Via Norte - Centro De Form De Cond Ltda;07657378000101;Rua Jaci;52;Santana;Sao Jose Dos Campos;(012) 3911-2792;Teorico e pratico;Nao;Sim;Sim;4.9;4.9;4.6;5.0;4.7;4.3;4.9;10;4.8
0004481018;Credenciado;59;Ae Vila Augusta;Auto Escola Vila Augusta Ltda;51369247000200;Estrada Guarulhos Nazare;2652;Jd Cumbica;Guarulhos;(011) 2467-0646;Pratico;Nao;Nao;Nao;4.7;5.0;4.3;5.0;5.0;5.0;5.0;3;4.9
0000131018;Baixada;64;Ae Vila Augusta;Auto Escola Vila Augusta Ltda;51369247000110;Av Jose Brumatti;2640;Jd Sto Expedito;Guarulhos;(011) 2440-8695;Pratico;Nao;Nao;Nao;5.0;5.0;4.3;5.0;5.0;4.3;5.0;3;4.8
0003670535;Credenciado;53;Ae Vila Industrial;Centro De Form De Cond W.w. Ltda;34912985000143;Av Pres Juscelino Kubitschek;7380;Vila Industrial;Sao Jose Dos Campos;(012) 3929-8962;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0001000143;Baixada;0;Ae Visao;Batista & Souza Sc Ltda;00000000000000;R Major Moura Matos;721;Vl Rezende;Franca;(016) 3721-3382;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0001960535;Credenciado;59;Ae Zona Leste;Auto Escola Zona Leste S/c Ltda;03103650000150;Av Das Rosas;616;Jd Motorama;Sao Jose Dos Campos;(012) 3912-9049;Pratico;Nao;Nao;Nao;4.0;4.0;4.0;3.0;3.0;5.0;5.0;1;4.0
0000040339;Bloqueado;0;Afonso E Afonso Ltda;Afonso E Afonso Ltda;05553173000150;Rua Domingos Fernandes Alonso;578;Centro;Jose Bonifacio;(017) 3245-4377;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000700213;Baixada;0;Agace;C F C Agace Itapeva Ltda Me;00000000000000;Rua Coronel Crescencio;186;Centro;Itapeva;(015) 0;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000010031;Credenciado;64;Agenor Meira;Auto Escola Agenor Meira Ltda;44467199000138;Rua Agenor Meira;8071;Centro;Bauru;(014) 2231-213;Pratico;Nao;Nao;Nao;4.8;4.7;4.5;4.8;4.8;4.7;4.8;6;4.7
0000312033;Bloqueado;0;Agili;Auto Moto Escola Conquista Lta Me;10874054000130;Est Ana Procopio De Moraes;7020;Fazendinha;Santana De Parnaiba;(011) 4156-3402;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0006071018;Baixada;0;Agrupauto;C F C De Guarulhos Ltda;03524728000100;Rua Luiz Faccini;400;Centro;Guarulhos;(011) 2090-670;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0009250122;Credenciado;62;Aguia De Ouro;Cfc Aguia De Ouro Ltda;44141307000188;Rua Vitor Emanuel;31;Sacoma;Sao Paulo;(011) 5017-1126;Pratico;Nao;Nao;Sim;4.7;4.9;4.4;4.6;4.3;4.4;4.3;7;4.5
0000190136;Bloqueado;0;Aguia Do Vale;Centro De Formacao Condutores B Aguia Do Vale Ltda;00581578000189;Rua Barao Da Pedra Negra;441;Centro;Taubate;(012) 3426-0581;Pratico;Nao;Nao;Nao;4.2;4.5;3.8;4.5;3.8;3.8;4.0;4;4.1
0000460899;Bloqueado;0;Albatran Cfc A;C F C A Santos E Andrade Ltda;16963786000182;Av Prestes Maia Loja 6;56;Centro;Caraguatatuba;(012) 3883-5585;Teorico;Nao;Nao;Nao;4.9;4.8;4.5;4.9;4.8;4.2;4.9;90;4.7
0000130899;Credenciado;66;Albatroz;Auto Moto Escola Albatroz;02592661000189;Av Prestes Maia  lj 6 E 7;56;Centro;Caraguatatuba;(012) 3883-5587;Teorico e pratico;Sim;Sim;Sim;4.5;4.2;4.0;4.5;4.1;4.1;4.3;24;4.2
0001300087;Baixada;0;Alcance Auto Moto Es;Silva & Grela - Auto Moto Escola Ltda;00000000000000;R Voluntarios De Piracicaba;939;Centro;Piracicaba;(019) 0;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000490864;Credenciado;50;Alda Sao Vicente;Cfc Alda Sao Vicente Ltda;11573259000148;Av Barao De Maua;2266;Jd Maringa;Maua;(011) 4514-4093;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0000941753;Suspensa;59;Alemao;Escola Alemao Ltda Me;14692242000106;Av Brasil;54;Jd Rainha;Itapevi;(011) 4141-5942;Pratico;Nao;Nao;Nao;4.3;4.4;4.2;4.3;4.2;4.4;4.6;18;4.3
0000071984;Bloqueado;0;Alianca;Centro De Formacao De Condutores;07433688000142;Rua Rio Branco;264;Centro;Ipero;(015) 3266-1629;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000041984;Bloqueado;0;Alianca Auto Escola;Ademar Soares Garrote Me;05644341000113;Rua Rio Branco        sala 07;136;Centro;Ipero;(015) 3266-1629;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0001871662;Credenciado;63;Aline;Nova Aline Centro De Formacao De Condutores Ltdame;08146025000100;Av Alda;1164;Centro;Diadema;(011) 3627-7000;Teorico e pratico;Nao;Nao;Sim;4.8;4.8;4.2;4.7;4.5;4.7;4.8;13;4.6
0003520157;Credenciado;46;Alma Ii;Alma Centro De Formacao De Condutores Ltda Me;09125607000253;Rua Prefeito Justino Paixao;252;Centroto;Santo Andre;(011) 4438-6996;Pratico;Nao;Nao;Nao;4.7;4.3;4.0;4.5;4.4;4.4;4.8;11;4.4
0000610864;Bloqueado;0;Almeida Gomes;Almeida Gomes Auto Moto Escola S/c Ltda;02207976000165;Rua Rio Branco;105;Centro;Maua;(011) 4514-5868;Pratico;Nao;Nao;Nao;4.8;4.6;4.8;4.9;4.6;4.5;4.6;8;4.7
0001301081;Credenciado;69;Alpha;Centro De Formacao De Condutores Alpha Sc Ltda;02421003000124;Av Sara Veloso;304;Jd Veloso;Osasco;(011) 3691-2618;Pratico;Sim;Nao;Sim;4.3;4.3;4.4;4.5;3.8;3.8;4.1;10;4.2
0000011795;Credenciado;54;Alpha;Auto Moto Escola Alpha Sc Ltda Me;60552247000142;Calcada Das Margaridas;120;Alphaville;Barueri;(011) 4195-7488;Pratico;Nao;Nao;Nao;4.5;4.5;4.5;4.5;4.5;4.0;5.0;2;4.5
0000130108;Baixada;100;Alpha;Alpha Centro De Formacao De Condutores Ltda;03676468000199;Rua Pedro Americo;117;Campo Grande;Santos;(013) 3232-7715;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0003340535;Credenciado;59;Alphaville;Centro De Formacao De Condutores Cf Ltda;15626665000182;Rua Carlos Nunes De Paula;1662;Jd Imperial;Sao Jose Dos Campos;(012) 8837-8091;Pratico;Nao;Nao;Nao;4.0;3.0;4.3;3.7;3.7;3.0;4.0;3;3.7
0000250997;Credenciado;71;Alternativa;Leme & Leme S/c Ltda;01935190000100;Avenida 09 De Abril;821;Centro;Mogi Guacu;(019) 3861-4778;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000730066;Credenciado;62;Alternativa;Dellazene Ltda Me;08367042000177;Rua Cel Afonso;518;Centro;Itapetininga;(015) 3537-6815;Pratico;Nao;Nao;Nao;5.0;4.8;5.0;4.8;4.8;5.0;5.0;4;4.9
0000101718;Credenciado;51;Alternativa;Auto Escola Alternativa Sc Ltda;00172112000120;R Maria Auxiliadora;34;Vl S Terezinha;Varzea Paulista;(011) 4801-649;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;4.0;5.0;5.0;2;4.9
0003790157;Credenciado;88;Alternativa;Centro De Formacao De Condutores A Alternativa Ltd;34728355000113;R Coronel Ortiz;97;Centro;Santo Andre;(011) 4994-0284;Teorico;Sim;Sim;Nao;5.0;5.0;5.0;5.0;4.0;5.0;5.0;1;4.9
0000280759;Bloqueado;0;Alternativa;Jeferson Marrafon Me;07571783000102;Rua Humaita;215;Centro;Tatui;(015) 3305-2549;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0001210045;Bloqueado;0;Alternativa;Centro Form Cond Auto Moto Esc Alternativa Ltda;00000000000000;R Bernardino De Campos;1072;Centro;Campinas;(019) 2317-525;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0001000164;Baixada;100;Alto Giro;Centro De Formacao De Condutores Alto Giro;00000000000000;Av Olavo Guimaraes;119;Vl Arens;Jundiai;(011) 4526-7588;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0042190122;Credenciado;65;Alvarenga;D Las Vegas Autoescola Ltda;34166649000107;Estrada Do Alvarenga;2964;Bal Sao Franc;Sao Paulo;(011) 5560-1060;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000191361;Bloqueado;0;Alvorada;Centro De Formacao De Condutores A Rosalin Ltda Me;08699579000134;Rua Braulio Modesto De Abreu;125;Jd Primavera;Dourado;(016) 3344-1503;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000401564;Bloqueado;0;Alvorada Filial;Everson J Santos & Cia Ltda Me;05453664000553;Av Padroeira Do Brasil;654;Aroeira;Aparecida;(012) 3105-5066;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000161214;Credenciado;76;Alvorada Ii Cfc;Alvorada Ii-c. F. C. S/s Ltda-me;05566816000109;Av Carlos Gomes;4953;Centro;Palmeira Doeste;(017) 3651-1216;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000101067;Baixada;0;Alvorada Rally;Cfc Ar Eirelli Epp;00000000000000;Rua Barao Rio Branco;444;Centro;Fartura;(014) 9801-3626;Teorico e pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000161067;Credenciado;71;Alvoradarally Fartur;Cfc Ar Eireli Epp;19383574000203;Rua Barao Do Rio Branco;444;Centro;Fartura;(014) 3382-3737;Teorico e pratico;Nao;Sim;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;161;5.0
0000072194;Credenciado;70;Alvoradarally Itai;Cfc Ar Eireli Epp;19383574000386;Rua Xv De Novembro;878;Centro;Itai;(014) 3761-3333;Teorico e pratico;Nao;Sim;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;317;5.0
0000011578;Credenciado;70;Alvoradarally Taquar;Cfc Ar Eireli Epp;19383574000114;R Mal Floriano Peixoto;1002;Centro;Taquarituba;(014) 3762-1478;Teorico e pratico;Nao;Sim;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;422;5.0
0000340493;Credenciado;76;Amanda;Auto Moto Escola Amanda Ltda Me;01383451000118;Av Senador Roberto Simonsen;1117;Ceramica;Sao Caetano Do Sul;(011) 4229-6178;Pratico;Sim;Nao;Nao;4.8;4.8;5.0;5.0;4.5;4.5;4.8;4;4.8
0000011732;Baixada;0;Amarelinho;Auto Escola Amarelinho S/c Ltda;00000000000000;Rua Floriano Peixoto;1242;Centro;Brodowski;(016) 6642-562;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0010300122;Credenciado;64;Amazonas;Cfc Amazonas Ltda;50671759000174;Av Baronesa De Muritiba;431;P S Rafael;Sao Paulo;(011) 2919-0878;Pratico;Nao;Nao;Sim;4.5;4.5;4.5;4.5;4.5;4.5;5.0;2;4.6
0032830122;Credenciado;61;Ame Amazonia;Cfc B Enilmacar Ltda Me;08681287000174;Av Celso Garcia;4585;Tatuape;Sao Paulo;(011) 2097-9000;Pratico;Nao;Nao;Nao;5.0;4.3;4.0;5.0;5.0;4.3;4.7;3;4.6
0034660122;Credenciado;64;Ame Antunes;Cfc Vargem Grande Ltda Me;08770444000118;Av Yervant Kissajikian;2028;Vl Constancia;Sao Paulo;(011) 5625-7997;Pratico;Nao;Nao;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0033010122;Baixada;0;Ame Aprendiz;Cfc B Oliveira Lopes Ltda Me;00000000000000;Av Primavera De Caiena;302;Pq Sta Madalena;Sao Paulo;(011) 2702-3917;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0030490122;Credenciado;72;Ame Axel;Cfc Ab Nova Axel Ltda;06113626000190;R Deocleciano Oliveira Filho;44;Pq Snt Antonio;Sao Paulo;(011) 5514-6565;Teorico e pratico;Nao;Nao;Sim;5.0;4.9;4.8;4.9;4.6;4.1;4.9;17;4.7
0036400122;Credenciado;0;Ame Axel;Cfc Axel I Ltda Me;07481629000140;Av Adolfo Pinheiro;1866;Santo Amaro;Sao Paulo;(011) 2802-6619;Teorico;Nao;Sim;Sim;4.5;4.6;4.2;4.6;4.7;4.3;4.4;33;4.5
0040360122;Credenciado;62;Ame Barra Funda;Cfc B Nova Real Ltda;24918091000107;Rua Quirino Dos Santos;30;Barra Funda;Sao Paulo;(011) 3392-7903;Pratico;Nao;Nao;Sim;5.0;4.5;4.8;5.0;4.2;5.0;5.0;4;4.8
0029740122;Bloqueado;0;Ame Da Villa;C F C B Tatymar Sc Ltda;00000000000000;Av. Yervant Kissajikian;1705;V Joaniza;Sao Paulo;(011) 5678-4427;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0009071018;Credenciado;58;Ame Destaky;Centro De Formacao De Condutores Destaky Ltda;23524661000111;Av Brigadiro Faria Lima;2518;Cocaia;Guarulhos;(011) 3428-1050;Pratico;Nao;Nao;Nao;5.0;5.0;4.8;5.0;5.0;5.0;5.0;4;5.0
0034360122;Credenciado;73;Ame Esplanada;Cfc Buck V Ltda Me;10465595000104;Av Amador Bueno Da Veiga;869;Penha Da Franca;Sao Paulo;(011) 2684-5335;Pratico;Sim;Nao;Sim;4.5;4.3;4.5;4.5;3.9;4.2;4.5;13;4.3
0032200122;Credenciado;66;Ame Favorita;Cfc B Diplomata Eireli Me;07903934000182;Av Ragueb Chohfi;4426;Jd Iguatemi;Sao Paulo;(011) 2731-7615;Pratico;Nao;Nao;Nao;4.9;4.3;3.8;4.6;3.8;3.8;4.3;9;4.2
0000280122;Credenciado;67;Ame Flash;Auto Escola Rio Branco Ltda;58627530000144;Av Bosque Da Saude;982;Saude;Sao Paulo;(011) 5594-3263;Pratico;Nao;Nao;Sim;4.3;4.3;4.3;4.3;4.3;4.3;4.3;3;4.3
0030700122;Credenciado;61;Ame Fortaleza;Cfc Fortaleza Ltda Me;07124212000120;R Tabatinguera;463;Centro;Sao Paulo;(011) 3107-6656;Teorico e pratico;Nao;Sim;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;3;5.0
0000490248;Bloqueado;0;Ame Futura;Cfc Rigo E Assis Ltda;09353670000166;Rua 13;488;Estadio;Rio Claro;(019) 3532-4764;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0021400122;Baixada;0;Ame Gaby;Auto Moto Escola Bigas Sc Ltda;00000000000000;Av Parada Pinto;2304;Vl N Cachoeira;Sao Paulo;(011) 2233-0774;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0036010122;Baixada;0;Ame Gaby;Cfc Do Futuro Iii Ltda;00000000000000;Avenida Itaberaba;1598;Freguesia Do O;Sao Paulo;(011) 6283-5133;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0016150122;Bloqueado;0;Ame Golfinho Ltda;Ame Golfinho Ltda;67874016000102;Rua Maria Eugenia Celso;72;Artur Alvim;Sao Paulo;(011) 6741-9513;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0030970122;Credenciado;64;Ame Gr;Auto Moto Escola Gr Ltda;06338566000104;Praca Sta Edwirges;32;Vl Sta Edwirges;Sao Paulo;(011) 4301-1346;Pratico;Nao;Nao;Sim;3.0;3.0;3.0;2.0;3.0;3.5;3.5;2;3.0
0014470122;Credenciado;68;Ame Imperial;Cfc Ab Imperial Ltda;55806046000194;Rua Pedro Vicente;247;Luz;Sao Paulo;(011) 3227-5774;Teorico e pratico;Nao;Nao;Sim;4.7;4.6;4.7;4.6;4.3;4.6;4.8;139;4.6
0029050122;Credenciado;65;Ame Imperio;Centro De Formacao Condutores Belo Prado Ltda Me;03698159000110;Rua Sao Benedito;43;Santo Amaro;Sao Paulo;(011) 5548-2271;Pratico;Nao;Nao;Sim;3.6;4.4;4.4;3.6;5.0;4.2;4.4;5;4.2
0003401018;Credenciado;60;Ame Independencia Ii;Centro De Formacao De Condutores Trevizan Ltda;03182733000182;R Prf Vald T Da M C Marchini;57;Jd Bananal;Guarulhos;(011) 5724-1805;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2;5.0
